date,port_return,port_index,port_drawdown
2023-05-18,0.019667699234849328,84.15221487788448,-0.2859638766178848
2023-05-19,-0.0009931554883366043,84.06863864382284,-0.28667302551269225
2023-05-22,0.0019746946131672877,84.2346485316891,-0.2852644225787452
2023-05-23,-0.007421416928464696,83.60950808511276,-0.29056877329239517
2023-05-24,-0.006875755346897112,83.03462956284511,-0.2954466488426858
2023-05-25,0.03264226730809552,85.74506813686419,-0.2724484300213942
2023-05-26,0.0363940105000788,88.8656750469672,-0.245969910544244
2023-05-30,0.021422177864882732,90.76937134390619,-0.22981694385244955
2023-05-31,-0.005172515138215002,90.29986539654358,-0.23380072736956936
2023-06-01,0.0061530357396969,90.85548369561832,-0.22908627586134467
2023-06-02,0.009111384498018626,91.68330294132257,-0.22206218450591786
2023-06-05,-0.012421513911373274,90.54445751839629,-0.23172534990326088
2023-06-06,0.013215406028278396,91.74103928811208,-0.22157228846099908
2023-06-07,-0.024465992044425122,89.49650375074184,-0.24061729465867232
2023-06-08,0.01841380116802913,91.14447457604177,-0.22663417251207707
2023-06-09,0.006411563935739693,91.72885320217546,-0.22167568806342208
2023-06-12,0.012016014888437744,92.83106846795212,-0.21232333154315908
2023-06-13,0.004975682556654833,93.29296639604375,-0.20840410248363428
2023-06-14,0.006009147374004449,93.85357758007564,-0.20364728607480098
2023-06-15,0.010408160269489054,94.83042065739397,-0.19535871939722516
2023-06-16,-0.0004360110454089436,94.78907354654658,-0.19570955188315986
2023-06-20,0.011056267638202536,95.83708691285445,-0.18681710142993035
2023-06-21,-0.012222171796696626,94.6657495721106,-0.19675596251838945
2023-06-22,0.0034904366907027523,94.99617437776998,-0.19395229005837533
2023-06-23,-0.003127352271024021,94.69908787609106,-0.19647308519461504
2023-06-26,-0.018581208697804448,92.9394643607737,-0.2114035864929168
2023-06-27,0.01928422146239077,94.73172957410281,-0.1961961186103992
2023-06-28,-0.004507247515257588,94.3047502213639,-0.1998190616575467
2023-06-29,0.007152789285657102,94.97929222833383,-0.19409553601518392
2023-06-30,0.01893305778995586,96.77754065694198,-0.17883730022537603
2023-07-03,0.00704599560988488,97.45943478354626,-0.17305139144776271
2023-07-05,-0.0047068833495577484,97.00070459270627,-0.1769437420842972
2023-07-06,-0.009315751495974467,96.09707013378618,-0.18461112965024673
2023-07-07,0.005290776964803197,96.60549829883509,-0.1802970889976433
2023-07-10,0.002056291086104747,96.8041473238557,-0.17861154120849498
2023-07-11,0.00783984903698102,97.56307722502842,-0.17217197969085085
2023-07-12,0.013570632126886239,98.88706985521627,-0.16093783016290697
2023-07-13,0.03189161701213661,102.04073841449122,-0.1341787807930902
2023-07-14,-0.004303718733285642,101.60158377701846,-0.13790503179386726
2023-07-17,0.008912319366245987,102.50708953975564,-0.1302217661131806
2023-07-18,0.00410007997296148,102.92737680466418,-0.12665560579550328
2023-07-19,0.0017660055068204278,103.10914711890379,-0.12511327478598744
2023-07-20,-0.032943832103198435,99.71233668791464,-0.1539353961707549
2023-07-21,0.00030352163713888284,99.74260153958912,-0.15367859725707522
2023-07-24,-0.005519483393378186,99.19207390677902,-0.15834985418497538
2023-07-25,0.006354102176855201,99.82235047951687,-0.15300192316130157
2023-07-26,0.00041516200162272025,99.86379292634862,-0.1526502817443507
2023-07-27,-0.0003642251246511617,99.82742002392187,-0.15295890780110555
2023-07-28,0.020817069598059654,101.90553437435459,-0.1353259944323848
2023-07-31,0.000400179089100974,101.94631483827487,-0.13497996997646733
2023-08-01,0.0028879670124176138,102.24073243256535,-0.13248182066467884
2023-08-02,-0.02859647959252985,99.31700741403219,-0.15728978657619008
2023-08-03,-0.004868709663709009,98.83346174026482,-0.16139269793599287
2023-08-04,0.0036813282754688905,99.19730015753173,-0.15830550916289
2023-08-07,0.007522721502154957,99.94353382038251,-0.15197367591842437
2023-08-08,-0.00509786616905231,99.43403506050406,-0.15629680062642548
2023-08-09,-0.01790367644033677,97.65380026962369,-0.17140218971968701
2023-08-10,0.0016450136583026137,97.81444210485238,-0.17003913500453616
2023-08-11,-0.008094189909019908,97.02271343461086,-0.17675699586286397
2023-08-14,0.017307820040398707,98.70196509856828,-0.16250845409774117
2023-08-15,-0.013191348523631082,97.3999530769858,-0.17355609696533247
2023-08-16,-0.018100293298201342,95.6369853590613,-0.18851497400477024
2023-08-17,-0.02163531539120135,93.5678490177543,-0.2060717084774143
2023-08-18,-0.004059764790085358,93.18798555882799,-0.20929487060119045
2023-08-21,0.020628036049962176,95.11027068435885,-0.1929841766870617
2023-08-22,-0.006901402537207545,94.45387642094333,-0.1985537177376402
2023-08-23,0.023813763243102234,96.70317867142491,-0.17946826571977992
2023-08-24,-0.027880496555348775,94.00704603158498,-0.2023450979109339
2023-08-25,0.007528424301819862,94.71477096147146,-0.1963400133615808
2023-08-28,0.0074293088318725204,95.4184362458843,-0.1903693751250255
2023-08-29,0.03210026707847033,98.48139353358717,-0.1643800158316301
2023-08-30,0.0007361244433263926,98.55388809458009,-0.16376489553595175
2023-08-31,-0.0002513823196895131,98.52911338957647,-0.1639751102563175
2023-09-01,-0.0021057560468622626,98.32163511326438,-0.16573557472322276
2023-09-05,0.010128263798963429,99.31746257083695,-0.15728592454592893
2023-09-06,-0.00914799121433757,98.40890729580865,-0.16499506550438126
2023-09-07,-0.004036896126730823,98.01164075911038,-0.1683658936902478
2023-09-08,-0.00153633010247694,97.86106252501901,-0.16964355820201793
2023-09-11,0.00410418477060654,98.26270240746956,-0.16623562193941566
2023-09-12,-0.014479484476552994,96.83990913333645,-0.17830810030864686
2023-09-13,0.008101842264546454,97.62449080204776,-0.17165088214729185
2023-09-14,0.006839374956666515,98.29218129959659,-0.16598549193527334
2023-09-15,-0.015653970105114004,96.75351843196626,-0.17904113011175005
