date,ticker,drawdown
2022-03-18,TSLA,-0.2638567200567341
2022-03-18,AMD,-0.2992403402000239
2022-03-18,NFLX,-0.4497534722409887
2022-03-18,CRM,-0.2941025081928249
2022-03-18,ORCL,-0.20903577408297103
2022-03-18,ADBE,-0.3414442962536577
2022-03-18,AVGO,-0.09472305880395693
2022-03-18,QCOM,-0.18304990445226565
2022-03-18,INTC,-0.14484978209255606
2022-03-18,BTC-USD,-0.38133611699713044
2022-03-18,ETH-USD,-0.38792819595430006
2022-03-18,SOL-USD,-0.6384953644921914
2022-03-21,AAPL,-0.09021112634245532
2022-03-21,MSFT,-0.12629031204677288
2022-03-21,NVDA,-0.19877102755512732
2022-03-21,GOOGL,-0.09167860648838888
2022-03-21,AMZN,-0.1261423986906719
2022-03-21,META,-0.4415220911197262
2022-03-21,TSLA,-0.25103460298973557
2022-03-21,AMD,-0.2840467201096528
2022-03-21,NFLX,-0.4584423610587949
2022-03-21,CRM,-0.3104917137259352
2022-03-21,ORCL,-0.21600817121190463
2022-03-21,ADBE,-0.3410665782132589
2022-03-21,AVGO,-0.10221830397313025
2022-03-21,QCOM,-0.17456140845678259
2022-03-21,INTC,-0.14593111679459414
2022-03-21,BTC-USD,-0.3920390044393548
2022-03-21,ETH-USD,-0.3977714201349446
2022-03-21,SOL-USD,-0.6427809792032386
2022-03-22,AAPL,-0.07128698221297125
2022-03-22,MSFT,-0.111979464905677
2022-03-22,NVDA,-0.20506484571192685
2022-03-22,GOOGL,-0.06654160223857652
2022-03-22,AMZN,-0.10775791993047135
2022-03-22,META,-0.42789621046211845
2022-03-22,TSLA,-0.191827062541867
2022-03-22,AMD,-0.291087664855893
2022-03-22,NFLX,-0.44639939096321146
2022-03-22,CRM,-0.29600589580912173
2022-03-22,ORCL,-0.20787383867270692
2022-03-22,ADBE,-0.32238474146796114
2022-03-22,AVGO,-0.08721285661384448
2022-03-22,QCOM,-0.16384500235164812
2022-03-22,INTC,-0.1279089698475422
2022-03-22,BTC-USD,-0.37308277198708595
2022-03-22,ETH-USD,-0.38215355314046306
2022-03-22,SOL-USD,-0.6357145818063572
2022-03-23,AAPL,-0.06364035534920576
2022-03-23,MSFT,-0.12532648065463925
2022-03-23,NVDA,-0.23173833522538323
2022-03-23,GOOGL,-0.07716957706353478
2022-03-23,AMZN,-0.11577187456058424
2022-03-23,META,-0.4363199484785373
2022-03-23,TSLA,-0.18765597205338114
2022-03-23,AMD,-0.29639926136568173
2022-03-23,NFLX,-0.4585869102313791
2022-03-23,CRM,-0.3189121519032223
2022-03-23,ORCL,-0.22152775674433356
2022-03-23,ADBE,-0.3856501635802847
2022-03-23,AVGO,-0.1050703136297263
2022-03-23,QCOM,-0.18899165467115742
2022-03-23,INTC,-0.13007163925161835
2022-03-23,BTC-USD,-0.36517728859645204
2022-03-23,ETH-USD,-0.370113864266975
2022-03-23,SOL-USD,-0.6172424677795898
2022-03-24,AAPL,-0.042405504156921014
2022-03-24,MSFT,-0.11186262844840988
2022-03-24,NVDA,-0.1563329205224352
2022-03-24,GOOGL,-0.055169326838728217
2022-03-24,AMZN,-0.11446507292517905
2022-03-24,META,-0.42018538816653395
2022-03-24,TSLA,-0.1756144922057985
2022-03-24,AMD,-0.2555741087448098
2022-03-24,NFLX,-0.45682314560397896
2022-03-24,CRM,-0.3096529251031721
2022-03-24,ORCL,-0.20361293803466252
2022-03-24,ADBE,-0.3722271195523704
2022-03-24,AVGO,-0.0646820048464426
2022-03-24,QCOM,-0.1593353713387955
2022-03-24,INTC,-0.06969742490943776
2022-03-24,BTC-USD,-0.3493710624920652
2022-03-24,ETH-USD,-0.35411355782836496
2022-03-24,SOL-USD,-0.5885827072667531
2022-03-25,AAPL,-0.03882988602583104
2022-03-25,MSFT,-0.11308945750325938
2022-03-25,NVDA,-0.17005939890146438
2022-03-25,GOOGL,-0.05449524135950823
2022-03-25,AMZN,-0.10838295868576409
2022-03-25,META,-0.4142438683110242
2022-03-25,TSLA,-0.1782813281953851
2022-03-25,AMD,-0.26088570525459864
2022-03-25,NFLX,-0.45951222347732257
2022-03-25,CRM,-0.3191702638240368
2022-03-25,ORCL,-0.20855163432869428
2022-03-25,ADBE,-0.37298255563316807
2022-03-25,AVGO,-0.0610389894595299
2022-03-25,QCOM,-0.1619350325546347
2022-03-25,INTC,-0.06591279023489816
2022-03-25,BTC-USD,-0.3436316059308874
2022-03-25,ETH-USD,-0.35440254364340285
2022-03-25,SOL-USD,-0.6029330529685029
2022-03-28,AAPL,-0.03398884186740625
2022-03-28,MSFT,-0.09258711069084091
2022-03-28,NVDA,-0.1542649099269553
2022-03-28,GOOGL,-0.055946627480543576
2022-03-28,AMZN,-0.08556409004554377
2022-03-28,META,-0.40956985805827273
2022-03-28,TSLA,-0.11226027711839681
2022-03-28,AMD,-0.2573652328814787
2022-03-28,NFLX,-0.4527750518165491
2022-03-28,CRM,-0.305458831749589
2022-03-28,ORCL,-0.19044323818404751
2022-03-28,ADBE,-0.3462672502321724
2022-03-28,AVGO,-0.05505182883602078
2022-03-28,QCOM,-0.15938855538433394
2022-03-28,INTC,-0.07167985960230949
2022-03-28,BTC-USD,-0.30249790889899053
2022-03-28,ETH-USD,-0.3066138990203604
2022-03-28,SOL-USD,-0.5715117930401519
2022-03-29,AAPL,-0.015504901895152301
2022-03-29,MSFT,-0.07883130610208211
2022-03-29,NVDA,-0.14116785349799899
2022-03-29,GOOGL,-0.048939304858216404
2022-03-29,AMZN,-0.08380811921214748
2022-03-29,META,-0.3930127674470463
2022-03-29,TSLA,-0.10597520585426556
2022-03-29,AMD,-0.23889814977644763
2022-03-29,NFLX,-0.43353236373800075
2022-03-29,CRM,-0.2860692378967594
2022-03-29,ORCL,-0.1837614818411497
2022-03-29,ADBE,-0.3225591035633707
2022-03-29,AVGO,-0.04222606078226809
2022-03-29,QCOM,-0.1454888961293207
2022-03-29,INTC,-0.05834352088581918
2022-03-29,BTC-USD,-0.2974995010726649
2022-03-29,ETH-USD,-0.29303283408530867
2022-03-29,SOL-USD,-0.5504021390919484
2022-03-30,AAPL,-0.022051404585126666
2022-03-30,MSFT,-0.08335814065185287
2022-03-30,NVDA,-0.17011931381655143
2022-03-30,GOOGL,-0.05272320972837863
2022-03-30,AMZN,-0.10011741976405586
2022-03-30,META,-0.39832051217744935
2022-03-30,TSLA,-0.11051216188422464
2022-03-30,AMD,-0.26366500818872307
2022-03-30,NFLX,-0.4484957124432185
2022-03-30,CRM,-0.3065557322931667
2022-03-30,ORCL,-0.1927672659380455
2022-03-30,ADBE,-0.3316675613086919
2022-03-30,AVGO,-0.057724292942082034
2022-03-30,QCOM,-0.18973426152923112
2022-03-30,INTC,-0.07312166372675666
2022-03-30,BTC-USD,-0.3034649491695375
2022-03-30,ETH-USD,-0.29653024229451486
2022-03-30,SOL-USD,-0.5142236226816703
2022-03-31,AAPL,-0.0394352203835896
2022-03-31,MSFT,-0.09956732582903449
2022-03-31,NVDA,-0.18222734413521846
2022-03-31,GOOGL,-0.07188391213840128
2022-03-31,AMZN,-0.11799319789395801
2022-03-31,META,-0.4128178742795341
2022-03-31,TSLA,-0.1238383024672588
2022-03-31,AMD,-0.3246865921510774
2022-03-31,NFLX,-0.4584423610587949
2022-03-31,CRM,-0.315008421940575
2022-03-31,ORCL,-0.19886797610907625
2022-03-31,ADBE,-0.3381175845126382
2022-03-31,AVGO,-0.059829677537049375
2022-03-31,QCOM,-0.18925685861540797
2022-03-31,INTC,-0.1068229799403917
2022-03-31,BTC-USD,-0.3260202225713108
2022-03-31,ETH-USD,-0.3180417253711383
2022-03-31,SOL-USD,-0.5063273077207697
2022-04-01,AAPL,-0.04108549247078375
2022-04-01,MSFT,-0.09632532228083246
2022-04-01,NVDA,-0.19943032096047342
2022-04-01,GOOGL,-0.0646561778541177
2022-04-01,AMZN,-0.11494941603463038
2022-04-01,META,-0.4062425386514621
2022-04-01,TSLA,-0.11815499255353823
2022-04-01,AMD,-0.3317892656763298
2022-04-01,NFLX,-0.4600615765136107
2022-04-01,CRM,-0.3152343324711907
2022-04-01,ORCL,-0.20584029477127497
2022-04-01,ADBE,-0.3343841165485366
2022-04-01,AVGO,-0.06386096247571549
2022-04-01,QCOM,-0.22018615669434471
2022-04-01,INTC,-0.13295502680494775
2022-04-01,BTC-USD,-0.3150241647332028
2022-04-01,ETH-USD,-0.28314846392573223
2022-04-01,SOL-USD,-0.4589589674729919
2022-04-04,AAPL,-0.018365585218340974
2022-04-04,MSFT,-0.08011632211783504
2022-04-04,NVDA,-0.18000940291490364
2022-04-04,GOOGL,-0.04582917705543388
2022-04-04,AMZN,-0.08904886688400193
2022-04-04,META,-0.38237077584529844
2022-04-04,TSLA,-0.06867165945964893
2022-04-04,AMD,-0.3173368150249545
2022-04-04,NFLX,-0.43399496521058234
2022-04-04,CRM,-0.2939412007622966
2022-04-04,ORCL,-0.1858916967599673
2022-04-04,ADBE,-0.31895637392099874
2022-04-04,AVGO,-0.05211026095158888
2022-04-04,QCOM,-0.18400479981534212
2022-04-04,INTC,-0.11331098815262086
2022-04-04,BTC-USD,-0.3099768469966193
2022-04-04,ETH-USD,-0.2682507783997309
2022-04-04,SOL-USD,-0.4670820143893728
2022-04-05,AAPL,-0.03695946894676805
2022-04-05,MSFT,-0.09206148539377756
2022-04-05,NVDA,-0.22283721490247343
2022-04-05,GOOGL,-0.061716190583302355
2022-04-05,AMZN,-0.11227091442013959
2022-04-05,META,-0.3877842039598265
2022-04-05,TSLA,-0.11273184542058046
2022-04-05,AMD,-0.3402507734003435
2022-04-05,NFLX,-0.450404081393593
2022-04-05,CRM,-0.32204159618334904
2022-04-05,ORCL,-0.1968343537409094
2022-04-05,ADBE,-0.33381758382104176
2022-04-05,AVGO,-0.08306222200399682
2022-04-05,QCOM,-0.22830317018993063
2022-04-05,INTC,-0.13259470451291544
2022-04-05,BTC-USD,-0.325763936954085
2022-04-05,ETH-USD,-0.2909953217377098
2022-04-05,SOL-USD,-0.4894205469386427
2022-04-06,AAPL,-0.05472855993762815
2022-04-06,MSFT,-0.1252972484135495
2022-04-06,NVDA,-0.268512160721043
2022-04-06,GOOGL,-0.08869883409015888
2022-04-06,AMZN,-0.14094467052902648
2022-04-06,META,-0.4103356154711695
2022-04-06,TSLA,-0.1497263973365286
2022-04-06,AMD,-0.35970603530282996
2022-04-06,NFLX,-0.4674637515788178
2022-04-06,CRM,-0.35210998232078583
2022-04-06,ORCL,-0.2047749519116615
2022-04-06,ADBE,-0.3545186604238564
2022-04-06,AVGO,-0.10115831706297562
2022-04-06,QCOM,-0.2610894778589178
2022-04-06,INTC,-0.14322774325690457
2022-04-06,BTC-USD,-0.3605332752735313
2022-04-06,ETH-USD,-0.3408906303350886
2022-04-06,SOL-USD,-0.545680900565571
2022-04-07,AAPL,-0.05302301557957101
2022-04-07,MSFT,-0.11983581471273475
2022-04-07,NVDA,-0.274476188838052
2022-04-07,GOOGL,-0.09310007666090314
2022-04-07,AMZN,-0.14620160150286743
2022-04-07,META,-0.41125993860770926
2022-04-07,TSLA,-0.14037609488892167
2022-04-07,AMD,-0.3593972029229472
2022-04-07,NFLX,-0.476427289339573
2022-04-07,CRM,-0.3542392303877758
2022-04-07,ORCL,-0.20730267930943624
2022-04-07,ADBE,-0.3423304263230815
2022-04-07,AVGO,-0.0995905883313537
2022-04-07,QCOM,-0.2614078658487067
2022-04-07,INTC,-0.1428673473996841
2022-04-07,BTC-USD,-0.35613600840094195
2022-04-07,ETH-USD,-0.3280931147201642
2022-04-07,SOL-USD,-0.5218824586415304
2022-04-08,AAPL,-0.0643004470187819
2022-04-08,MSFT,-0.13268606737735533
2022-04-08,NVDA,-0.30711399314275234
2022-04-08,GOOGL,-0.11045883149127511
2022-04-08,AMZN,-0.16418835084639094
2022-04-08,META,-0.41289709617017234
2022-04-08,TSLA,-0.16620731869538674
2022-04-08,AMD,-0.3761966665705394
2022-04-08,NFLX,-0.48549202806625413
2022-04-08,CRM,-0.36388572522889284
2022-04-08,ORCL,-0.21313566098101933
2022-04-08,ADBE,-0.35305141203594104
2022-04-08,AVGO,-0.12355480083899073
2022-04-08,QCOM,-0.27482985358360634
2022-04-08,INTC,-0.1525992125876512
2022-04-08,BTC-USD,-0.3741357225728139
2022-04-08,ETH-USD,-0.33665502977883144
2022-04-08,SOL-USD,-0.5580869829020647
2022-04-11,AAPL,-0.08817566488937134
2022-04-11,MSFT,-0.1668857542963531
2022-04-11,NVDA,-0.343138566858165
2022-04-11,GOOGL,-0.1402509526584741
2022-04-11,AMZN,-0.1822535396638284
2022-04-11,META,-0.428397881357069
2022-04-11,TSLA,-0.20650292316518448
2022-04-11,AMD,-0.39861651198659787
2022-04-11,NFLX,-0.4968844441596233
2022-04-11,CRM,-0.3694348310468676
2022-04-11,ORCL,-0.224607183755126
2022-04-11,ADBE,-0.36888591088656086
2022-04-11,AVGO,-0.13309560251937524
2022-04-11,QCOM,-0.2818859617667596
2022-04-11,INTC,-0.16070918607034346
2022-04-11,BTC-USD,-0.4150694439787276
2022-04-11,ETH-USD,-0.3805074603088434
2022-04-11,SOL-USD,-0.6001922492921534
2022-04-12,AAPL,-0.07766835470241717
2022-04-12,MSFT,-0.17623156079260804
2022-04-12,NVDA,-0.35551624296214746
2022-04-12,GOOGL,-0.14765222000496958
2022-04-12,AMZN,-0.18406350988242426
2022-04-12,META,-0.4345242251924313
2022-04-12,TSLA,-0.19754290210800352
2022-04-12,AMD,-0.41263667270006577
2022-04-12,NFLX,-0.5025227994470401
2022-04-12,CRM,-0.37149962625353805
2022-04-12,ORCL,-0.2287873421229677
2022-04-12,ADBE,-0.3800281940803958
2022-04-12,AVGO,-0.12643629544260182
2022-04-12,QCOM,-0.2780132858043456
2022-04-12,INTC,-0.16197075548358608
2022-04-12,BTC-USD,-0.4061111834417638
2022-04-12,ETH-USD,-0.3702573932119789
2022-04-12,SOL-USD,-0.5842252101738288
2022-04-13,AAPL,-0.06259524596675492
2022-04-13,MSFT,-0.15999314337433668
2022-04-13,NVDA,-0.3345668925659637
2022-04-13,GOOGL,-0.1331064381691316
2022-04-13,AMZN,-0.1583415550287176
2022-04-13,META,-0.43227967270343726
2022-04-13,TSLA,-0.16874403607531008
2022-04-13,AMD,-0.3963313220118041
2022-04-13,NFLX,-0.4933713091566524
2022-04-13,CRM,-0.36856374087406096
2022-04-13,ORCL,-0.22470440403965586
2022-04-13,ADBE,-0.37290989367680494
2022-04-13,AVGO,-0.11528307786557668
2022-04-13,QCOM,-0.25461705114523425
2022-04-13,INTC,-0.15277944729885562
2022-04-13,BTC-USD,-0.3907257213171127
2022-04-13,ETH-USD,-0.35197680807658527
2022-04-13,SOL-USD,-0.5774011433014126
2022-04-14,AAPL,-0.09070634529102573
2022-04-14,MSFT,-0.1827443375946416
2022-04-14,NVDA,-0.3628889882692903
2022-04-14,GOOGL,-0.15422262585336266
2022-04-14,AMZN,-0.17909069493988616
2022-04-14,META,-0.444981433461782
2022-04-14,TSLA,-0.19912836908009646
2022-04-14,AMD,-0.42523627043575984
2022-04-14,NFLX,-0.5068166433729802
2022-04-14,CRM,-0.38892117931006087
2022-04-14,ORCL,-0.227620777175345
2022-04-14,ADBE,-0.38922381070686995
2022-04-14,AVGO,-0.14318895578477808
2022-04-14,QCOM,-0.27366284878638747
2022-04-14,INTC,-0.17692920660091604
2022-04-14,BTC-USD,-0.4089479004235853
2022-04-14,ETH-USD,-0.3724325492597529
2022-04-14,SOL-USD,-0.5946836822080204
2022-04-18,AAPL,-0.09191649904749744
2022-04-18,MSFT,-0.18072934811547314
2022-04-18,NVDA,-0.34715458621440964
2022-04-18,GOOGL,-0.14790578593977144
2022-04-18,AMZN,-0.17325471551282623
2022-04-18,META,-0.44342341649504624
2022-04-18,TSLA,-0.1834443125475802
2022-04-18,AMD,-0.42010995450541866
2022-04-18,NFLX,-0.5115441899670631
2022-04-18,CRM,-0.39666418637503587
2022-04-18,ORCL,-0.23957832290536585
2022-04-18,ADBE,-0.38191669561618313
2022-04-18,AVGO,-0.12430136460135344
2022-04-18,QCOM,-0.2608772788893452
2022-04-18,INTC,-0.15944754309191256
2022-04-18,BTC-USD,-0.39576540772018076
2022-04-18,ETH-USD,-0.3645986795742938
2022-04-18,SOL-USD,-0.5888449658842715
2022-04-19,AAPL,-0.0790987392772653
2022-04-19,MSFT,-0.1667688253319941
2022-04-19,NVDA,-0.334716765855952
2022-04-19,GOOGL,-0.1323391095101567
2022-04-19,AMZN,-0.1444105393258781
2022-04-19,META,-0.4261533695155303
2022-04-19,TSLA,-0.16404450622183575
2022-04-19,AMD,-0.40133408614171007
2022-04-19,NFLX,-0.49600253427072805
2022-04-19,CRM,-0.38253318470947806
2022-04-19,ORCL,-0.22655143251225218
2022-04-19,ADBE,-0.36603861732498666
2022-04-19,AVGO,-0.10769802927150296
2022-04-19,QCOM,-0.2516991362427514
2022-04-19,INTC,-0.1361991044762505
2022-04-19,BTC-USD,-0.3857525778297737
2022-04-19,ETH-USD,-0.3549355641793559
2022-04-19,SOL-USD,-0.5629924564951919
2022-04-20,AAPL,-0.08003407655655814
2022-04-20,MSFT,-0.1636730754963328
2022-04-20,NVDA,-0.35617559370234053
2022-04-20,GOOGL,-0.14547992120694286
2022-04-20,AMZN,-0.1666909829035801
2022-04-20,META,-0.47075444034835534
2022-04-20,TSLA,-0.20547031140703265
2022-04-20,AMD,-0.4193070562874107
2022-04-20,NFLX,-0.6729893463785331
2022-04-20,CRM,-0.3991806023232477
2022-04-20,ORCL,-0.21945458714178168
2022-04-20,ADBE,-0.37808157184613855
2022-04-20,AVGO,-0.1075488268577095
2022-04-20,QCOM,-0.25546593655895466
2022-04-20,INTC,-0.13295502680494775
2022-04-20,BTC-USD,-0.3876524908094463
2022-04-20,ETH-USD,-0.3604135602129038
2022-04-20,SOL-USD,-0.5754087024662013
2022-04-21,AAPL,-0.08449010300210824
2022-04-21,MSFT,-0.17988207565933023
2022-04-21,NVDA,-0.39510715882899294
2022-04-21,GOOGL,-0.16700629663893807
2022-04-21,AMZN,-0.1975454389551401
2022-04-21,META,-0.503366910028402
2022-04-21,TSLA,-0.1797936220591836
2022-04-21,AMD,-0.44506209349714176
2022-04-21,NFLX,-0.684511834667072
2022-04-21,CRM,-0.42821664093727174
2022-04-21,ORCL,-0.22732911632175568
2022-04-21,ADBE,-0.3935238113984665
2022-04-21,AVGO,-0.11499938486186412
2022-04-21,QCOM,-0.2779069624809838
2022-04-21,INTC,-0.14394860853653402
2022-04-21,BTC-USD,-0.40018845924995095
2022-04-21,ETH-USD,-0.3791715604675928
2022-04-21,SOL-USD,-0.5903839735143668
2022-04-22,AAPL,-0.1099606639950591
2022-04-22,MSFT,-0.19968349623523873
2022-04-22,NVDA,-0.4151273980299748
2022-04-22,GOOGL,-0.20157032000709751
2022-04-22,AMZN,-0.21889790227250727
2022-04-22,META,-0.5138239150604758
2022-04-22,TSLA,-0.1828263980288073
2022-04-22,AMD,-0.45562351061650186
2022-04-22,NFLX,-0.6884153241315275
2022-04-22,CRM,-0.44692870351794434
2022-04-22,ORCL,-0.259118815428506
2022-04-22,ADBE,-0.4063221576673127
2022-04-22,AVGO,-0.12362927944735524
2022-04-22,QCOM,-0.295414272825021
2022-04-22,INTC,-0.16124989020395664
2022-04-22,BTC-USD,-0.41183682266422805
2022-04-22,ETH-USD,-0.3838774225265863
2022-04-22,SOL-USD,-0.5950690405559722
2022-04-25,AAPL,-0.10396413756547274
2022-04-25,MSFT,-0.18014488830786202
2022-04-25,NVDA,-0.4035288451615122
2022-04-25,GOOGL,-0.17862216599074787
2022-04-25,AMZN,-0.20956905435599593
2022-04-25,META,-0.5062187761490163
2022-04-25,TSLA,-0.1885422375949436
2022-04-25,AMD,-0.43987400166658286
2022-04-25,NFLX,-0.6965259059582165
2022-04-25,CRM,-0.43679833646516475
2022-04-25,ORCL,-0.25163285351971165
2022-04-25,ADBE,-0.39865186579412015
2022-04-25,AVGO,-0.12224097366773556
2022-04-25,QCOM,-0.27551967930557764
2022-04-25,INTC,-0.15187820017764542
2022-04-25,BTC-USD,-0.4012104798096884
2022-04-25,ETH-USD,-0.37461785228136946
2022-04-25,SOL-USD,-0.5925110287716833
2022-04-26,AAPL,-0.1374115858232462
2022-04-26,MSFT,-0.2108108043103123
2022-04-26,NVDA,-0.4369159585813065
2022-04-26,GOOGL,-0.20814730530808656
2022-04-26,AMZN,-0.24573188116271094
2022-04-26,META,-0.5221685531286224
2022-04-26,TSLA,-0.2874112403869108
2022-04-26,AMD,-0.47402877070010996
2022-04-26,NFLX,-0.7131662953023228
2022-04-26,CRM,-0.4512841043020557
2022-04-26,ORCL,-0.2756454006644877
2022-04-26,ADBE,-0.4201955373588855
2022-04-26,AVGO,-0.1637636866702723
2022-04-26,QCOM,-0.2917535272258889
2022-04-26,INTC,-0.1796324330082293
2022-04-26,BTC-USD,-0.4358554042675804
2022-04-26,ETH-USD,-0.4164074537640453
2022-04-26,SOL-USD,-0.6145078359779765
2022-04-27,AAPL,-0.13867684019756576
2022-04-27,MSFT,-0.17284348854604925
2022-04-27,NVDA,-0.4480949350396184
2022-04-27,GOOGL,-0.23721522407199636
2022-04-27,AMZN,-0.2523551452042644
2022-04-27,META,-0.5380127280190146
2022-04-27,TSLA,-0.28327275398940455
2022-04-27,AMD,-0.4755728383571135
2022-04-27,NFLX,-0.7274212372460587
2022-04-27,CRM,-0.43644342005406433
2022-04-27,ORCL,-0.2732149720179776
2022-04-27,ADBE,-0.4219678418308366
2022-04-27,AVGO,-0.16455506019618582
2022-04-27,QCOM,-0.28326534460441133
2022-04-27,INTC,-0.18503910651842015
2022-04-27,BTC-USD,-0.4192250519566624
2022-04-27,ETH-USD,-0.3996514514485059
2022-04-27,SOL-USD,-0.6040568868756773
2022-04-28,AAPL,-0.09978327090313177
2022-04-28,MSFT,-0.15412292083372559
2022-04-28,NVDA,-0.407125230772759
2022-04-28,GOOGL,-0.20899821357581627
2022-04-28,AMZN,-0.21756410094450218
2022-04-28,META,-0.45673249088501133
2022-04-28,TSLA,-0.2865250492839122
2022-04-28,AMD,-0.44635910467448014
2022-04-28,NFLX,-0.711547079847507
2022-04-28,CRM,-0.400761324998565
2022-04-28,ORCL,-0.25979912202001
2022-04-28,ADBE,-0.40362014368536125
2022-04-28,AVGO,-0.13558901146903135
2022-04-28,QCOM,-0.21382018760716837
2022-04-28,INTC,-0.15584329025895394
2022-04-28,BTC-USD,-0.411340901611992
2022-04-28,ETH-USD,-0.3896742364782695
2022-04-28,SOL-USD,-0.6048342053281395
2022-04-29,AAPL,-0.13273567186534985
2022-04-29,MSFT,-0.18949078731120905
2022-04-29,NVDA,-0.4441387732636143
2022-04-29,GOOGL,-0.23844989947316064
2022-04-29,AMZN,-0.32749194571096685
2022-04-29,META,-0.47062245806056513
2022-04-29,TSLA,-0.29201325572170156
2022-04-29,AMD,-0.4718053566255336
2022-04-29,NFLX,-0.7247900121319828
2022-04-29,CRM,-0.4323782825010434
2022-04-29,ORCL,-0.2864363029801509
2022-04-29,ADBE,-0.42480059413451754
2022-04-29,AVGO,-0.1722446240390344
2022-04-29,QCOM,-0.25891421458222363
2022-04-29,INTC,-0.2144151574890909
2022-04-29,BTC-USD,-0.428568347957358
2022-04-29,ETH-USD,-0.4148897201515349
2022-04-29,SOL-USD,-0.6216347545942853
2022-05-02,AAPL,-0.13102995585427757
2022-05-02,MSFT,-0.16919288117223497
2022-05-02,NVDA,-0.41458776245026197
2022-05-02,GOOGL,-0.22194220711643886
2022-05-02,AMZN,-0.32630961513548284
2022-05-02,META,-0.44247279445484167
2022-05-02,TSLA,-0.2658486960261791
2022-05-02,AMD,-0.4451238693973594
2022-05-02,NFLX,-0.7116338314112136
2022-05-02,CRM,-0.42711959015392664
2022-05-02,ORCL,-0.2806033213085678
2022-05-02,ADBE,-0.40832690060003973
2022-05-02,AVGO,-0.13945625957149732
2022-05-02,QCOM,-0.22931124959854554
2022-05-02,INTC,-0.18972491474898168
2022-05-02,BTC-USD,-0.4297597031827517
2022-05-02,ETH-USD,-0.406201475268527
2022-05-02,SOL-USD,-0.647514745714155
2022-05-03,AAPL,-0.12266822252959553
2022-05-03,MSFT,-0.17704923097929293
2022-05-03,NVDA,-0.41251992385932323
2022-05-03,GOOGL,-0.2169301034937613
2022-05-03,AMZN,-0.32764345774742154
2022-05-03,META,-0.4400960970882358
2022-05-03,TSLA,-0.2607182413264
2022-05-03,AMD,-0.43715647463267615
2022-05-03,NFLX,-0.7110410750178771
2022-05-03,CRM,-0.4245709227355937
2022-05-03,ORCL,-0.2875056476432438
2022-05-03,ADBE,-0.40790564745216773
2022-05-03,AVGO,-0.1322594805291769
2022-05-03,QCOM,-0.23466940788339763
2022-05-03,INTC,-0.18792278833250242
2022-05-03,BTC-USD,-0.4412871793365689
2022-05-03,ETH-USD,-0.42156571865181214
2022-05-03,SOL-USD,-0.6545122084902274
2022-05-04,AAPL,-0.0866903513496905
2022-05-04,MSFT,-0.15310071746650444
2022-05-04,NVDA,-0.39058171935739106
2022-05-04,GOOGL,-0.18404805549932757
2022-05-04,AMZN,-0.3185797765366728
2022-05-04,META,-0.4100451894021029
2022-05-04,TSLA,-0.22545550259913416
2022-05-04,AMD,-0.38595518547189145
2022-05-04,NFLX,-0.7050557410508289
2022-05-04,CRM,-0.40160031394101847
2022-05-04,ORCL,-0.26884021614760656
2022-05-04,ADBE,-0.38499642763853337
2022-05-04,AVGO,-0.09867986513425853
2022-05-04,QCOM,-0.20925755161963777
2022-05-04,INTC,-0.16124989020395664
2022-05-04,BTC-USD,-0.41245767789621246
2022-05-04,ETH-USD,-0.3889045377774373
2022-05-04,SOL-USD,-0.6266273406681407
2022-05-05,AAPL,-0.13757645854425193
2022-05-05,MSFT,-0.18998708786009066
2022-05-05,NVDA,-0.43523748093616343
2022-05-05,GOOGL,-0.2224593623708564
2022-05-05,AMZN,-0.37010220828586726
2022-05-05,META,-0.4499986301807519
2022-05-05,TSLA,-0.28996433425088786
2022-05-05,AMD,-0.4202334591846485
2022-05-05,NFLX,-0.727739289546056
2022-05-05,CRM,-0.44412182401895184
2022-05-05,ORCL,-0.2922691277182643
2022-05-05,ADBE,-0.41817625316826523
2022-05-05,AVGO,-0.13402140533594176
2022-05-05,QCOM,-0.2485694252801317
2022-05-05,INTC,-0.1898590240871555
2022-05-05,BTC-USD,-0.4586819947010795
2022-05-05,ETH-USD,-0.4286859516669195
2022-05-05,SOL-USD,-0.659528376652627
2022-05-06,AAPL,-0.13349961360906304
2022-05-06,MSFT,-0.19763899699370435
2022-05-06,NVDA,-0.44030255598747803
2022-05-06,GOOGL,-0.227524924045874
2022-05-06,AMZN,-0.37894675437686076
2022-05-06,META,-0.4619081720327134
2022-05-06,TSLA,-0.29616804416469766
2022-05-06,AMD,-0.41115438094327983
2022-05-06,NFLX,-0.7383654461186755
2022-05-06,CRM,-0.45251001072611785
2022-05-06,ORCL,-0.2952828780719531
2022-05-06,ADBE,-0.431976970903475
2022-05-06,AVGO,-0.13385712330267696
2022-05-06,QCOM,-0.25419283227694944
2022-05-06,INTC,-0.19530851253690595
2022-05-06,BTC-USD,-0.4665885187281018
2022-05-06,ETH-USD,-0.4399561955139214
2022-05-06,SOL-USD,-0.6709259255278872
2022-05-09,AAPL,-0.16225801645328486
2022-05-09,MSFT,-0.2272827558824796
2022-05-09,NVDA,-0.49200155950783764
2022-05-09,GOOGL,-0.24911807064132085
2022-05-09,AMZN,-0.41132446372789466
2022-05-09,META,-0.4818717226464778
2022-05-09,TSLA,-0.36002635720669884
2022-05-09,AMD,-0.4666172647949747
2022-05-09,NFLX,-0.7497433852346302
2022-05-09,CRM,-0.47219001804980565
2022-05-09,ORCL,-0.30451841276860925
